strain	row_ID	col_ID	OD	limit_check	format_check	target_OD	transfer_volume_required	transfer_max_volume_check	correction_factor_volume	transfer_volume	sum_of_volumes	total_volume_check	total_volume_correction_factor	mimimum_transfer_volume_check	total_volume_fail	mimimum_transfer_volume_fail	format_fail	limit_fail	transfer_volume_fail	correction_factor_combined	error_type
receiver	C	1	0.8212999999999999	TRUE	TRUE	0.1	36.52745647144771	TRUE	1	36.52745647144771	274.24536455385663	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	C	2	0.0774	TRUE	TRUE	0.1	387.59689922480624	FALSE	0.9029999999999999	350	542.9487179487179	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.9	transfer_volume_fail
receiver	C	3	0.04889999999999999	TRUE	TRUE	0.1	613.4969325153376	FALSE	0.5704999999999999	350	452.7927927927928	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.57	transfer_volume_fail
receiver	C	4	0.0332	TRUE	TRUE	0.1	903.6144578313252	FALSE	0.38733333333333336	350	427.62191048764197	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.39	transfer_volume_fail
receiver	C	5	0.02219999999999999	TRUE	TRUE	0.1	1351.351351351352	FALSE	0.2589999999999999	350	391.90938511326857	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.26	transfer_volume_fail
receiver	C	6	0.01279999999999999	FALSE	TRUE	0.1	2343.750000000002	FALSE	0.1493333333333332	350	373.1764097258148	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.15	limit_fail
receiver	C	7	0.00669999999999999	FALSE	TRUE	0.1	4477.611940298514	FALSE	0.07816666666666655	350	361.9887525562372	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.08	limit_fail
receiver	C	8	0.00369999999999999	FALSE	TRUE	0.1	8108.108108108129	FALSE	0.043166666666666555	350	356.19320899091343	TRUE	1	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0.04	limit_fail
receiver	C	9	0.0029	FALSE	TRUE	0.1	10344.827586206897	FALSE	0.03383333333333333	350	355.1838610827375	TRUE	1	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0.03	limit_fail
receiver	C	10	0.0039	FALSE	TRUE	0.1	7692.307692307692	FALSE	0.0455	350	356.8939393939394	TRUE	1	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0.05	limit_fail
receiver	C	11	1.044	TRUE	TRUE	0.1	28.735632183908045	TRUE	1	28.735632183908045	28.735632183908045	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	C	12	0.908	TRUE	TRUE	0.1	33.03964757709251	TRUE	1	33.03964757709251	33.03964757709251	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	D	1	0.8529	TRUE	TRUE	0.1	35.1741118536757	TRUE	1	35.1741118536757	216.55258827447378	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	D	2	0.07569999999999999	TRUE	TRUE	0.1	396.30118890356675	FALSE	0.8831666666666665	350	552.09763539282994	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.88	transfer_volume_fail
receiver	D	3	0.0521	TRUE	TRUE	0.1	575.8157389635317	FALSE	0.6078333333333333	350	477.25052337752965	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.61	transfer_volume_fail
receiver	D	4	0.0448	TRUE	TRUE	0.1	669.6428571428571	FALSE	0.5226666666666667	350	459.3444909344491	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.52	transfer_volume_fail
receiver	D	5	0.01919999999999999	FALSE	TRUE	0.1	1562.5000000000007	FALSE	0.2239999999999999	350	385.07306889352816	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.22	limit_fail
receiver	D	6	0.01229999999999999	FALSE	TRUE	0.1	2439.0243902439047	FALSE	0.14349999999999988	350	369.7931034482759	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.14	limit_fail
receiver	D	7	0.0046	FALSE	TRUE	0.1	6521.739130434783	FALSE	0.05366666666666666	350	357.94669299111547	TRUE	1	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0.05	limit_fail
receiver	D	8	0.00209999999999999	FALSE	TRUE	0.1	14285.714285714355	FALSE	0.02449999999999988	350	353.57838364167475	TRUE	1	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0.02	limit_fail
receiver	D	9	0.0017	FALSE	TRUE	0.1	17647.058823529413	FALSE	0.01983333333333333	350	352.901023890785	TRUE	1	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0.02	limit_fail
receiver	D	10	0.00369999999999999	FALSE	TRUE	0.1	8108.108108108129	FALSE	0.043166666666666555	350	355.94582185491277	TRUE	1	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0.04	limit_fail
receiver	D	11	1.0267	TRUE	TRUE	0.1	29.219830524982957	TRUE	1	29.219830524982957	29.219830524982957	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	D	12	0.965	TRUE	TRUE	0.1	31.088082901554404	TRUE	1	31.088082901554404	31.088082901554404	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	E	1	0.8361	TRUE	TRUE	0.1	35.88087549336204	TRUE	1	35.88087549336204	277.62140732253204	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	E	2	0.0723	TRUE	TRUE	0.1	414.9377593360996	FALSE	0.8435	350	530.1067615658363	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.84	transfer_volume_fail
receiver	E	3	0.042	TRUE	TRUE	0.1	714.2857142857142	FALSE	0.49000000000000005	350	439.25318761384335	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.49	transfer_volume_fail
receiver	E	4	0.03869999999999999	TRUE	TRUE	0.1	775.1937984496126	FALSE	0.4514999999999999	350	420.58363731109955	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.45	transfer_volume_fail
receiver	E	5	0.02339999999999999	TRUE	TRUE	0.1	1282.0512820512827	FALSE	0.27299999999999985	350	409.82468955441925	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.27	transfer_volume_fail
receiver	E	6	0.01459999999999999	FALSE	TRUE	0.1	2054.794520547947	FALSE	0.1703333333333332	350	383.3768778576094	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.17	limit_fail
receiver	E	7	0.00909999999999999	FALSE	TRUE	0.1	3296.7032967033	FALSE	0.10616666666666656	350	368.75736160188455	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.11	limit_fail
receiver	E	8	0.00469999999999999	FALSE	TRUE	0.1	6382.97872340427	FALSE	0.05483333333333321	350	357.9086538461538	TRUE	1	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0.05	limit_fail
receiver	E	9	0.00279999999999999	FALSE	TRUE	0.1	10714.285714285752	FALSE	0.03266666666666655	350	355.0076647930506	TRUE	1	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0.03	limit_fail
receiver	E	10	0.00329999999999999	FALSE	TRUE	0.1	9090.90909090912	FALSE	0.03849999999999988	350	355.55822906641	TRUE	1	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0.04	limit_fail
receiver	E	11	1.1916	TRUE	TRUE	0	0	TRUE	1	0	0	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	E	12	0.9493	TRUE	TRUE	0	0	TRUE	1	0	0	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	F	1	1.1092	TRUE	TRUE	0.1	27.04652001442481	TRUE	1	27.04652001442481	212.346087648767	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	F	2	0.0612	TRUE	TRUE	0.1	490.19607843137254	FALSE	0.714	350	508.3148558758315	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.71	transfer_volume_fail
receiver	F	3	0.0405	TRUE	TRUE	0.1	740.7407407407408	FALSE	0.4725	350	439.9428934010152	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.47	transfer_volume_fail
receiver	F	4	0.02819999999999999	TRUE	TRUE	0.1	1063.829787234043	FALSE	0.3289999999999999	350	408.68014268727705	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.33	transfer_volume_fail
receiver	F	5	0.02289999999999999	TRUE	TRUE	0.1	1310.0436681222714	FALSE	0.26716666666666655	350	391.2506433350489	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.27	transfer_volume_fail
receiver	F	6	0.0131	FALSE	TRUE	0.1	2290.0763358778627	FALSE	0.15283333333333332	350	381.29692832764505	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.15	limit_fail
receiver	F	7	0.00499999999999999	FALSE	TRUE	0.1	6000.000000000013	FALSE	0.05833333333333321	350	358.433734939759	TRUE	1	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0.06	limit_fail
receiver	F	8	0.00549999999999999	FALSE	TRUE	0.1	5454.545454545464	FALSE	0.06416666666666655	350	358.6555755395683	TRUE	1	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0.06	limit_fail
receiver	F	9	0.00139999999999999	FALSE	TRUE	0.1	21428.57142857158	FALSE	0.016333333333333217	350	352.1202942449156	TRUE	1	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0.02	limit_fail
receiver	F	10	-6.000000000000033e-4	FALSE	TRUE	0.1	-49999.99999999972	TRUE	1	-49999.99999999972	-49847.947288393036	TRUE	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	1	limit_fail
receiver	F	11	1.0055	TRUE	TRUE	0	0	TRUE	1	0	0	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	F	12	1.0733	TRUE	TRUE	0	0	TRUE	1	0	0	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	G	1	1.2262	TRUE	TRUE	0.1	24.465829391616378	TRUE	1	24.465829391616378	192.4389536917284	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	G	2	0.0603	TRUE	TRUE	0.1	497.5124378109453	FALSE	0.7035	350	519.7908286403862	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.7	transfer_volume_fail
receiver	G	3	0.05279999999999999	TRUE	TRUE	0.1	568.1818181818182	FALSE	0.6159999999999999	349.99999999999994	456.69745958429553	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.62	transfer_volume_fail
receiver	G	4	0.0318	TRUE	TRUE	0.1	943.3962264150942	FALSE	0.37100000000000005	350	424.39839572192517	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.37	transfer_volume_fail
receiver	G	5	0.02049999999999999	TRUE	TRUE	0.1	1463.4146341463422	FALSE	0.23916666666666656	350	393.0930930930931	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.24	transfer_volume_fail
receiver	G	6	0.0138	FALSE	TRUE	0.1	2173.913043478261	FALSE	0.161	350	391.8181818181818	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.16	limit_fail
receiver	G	7	0.01109999999999999	FALSE	TRUE	0.1	2702.702702702705	FALSE	0.1294999999999999	350.00000000000006	369.5816532258065	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.13	limit_fail
receiver	G	8	0.00419999999999999	FALSE	TRUE	0.1	7142.8571428571595	FALSE	0.048999999999999884	350	356.76172953081874	TRUE	1	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0.05	limit_fail
receiver	G	9	0.00309999999999999	FALSE	TRUE	0.1	9677.419354838741	FALSE	0.03616666666666655	350	354.6327924850555	TRUE	1	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0.04	limit_fail
receiver	G	10	0.0034	FALSE	TRUE	0.1	8823.529411764706	FALSE	0.03966666666666666	350	356.259863229879	TRUE	1	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0.04	limit_fail
receiver	G	11	0.9007	TRUE	TRUE	0	0	TRUE	1	0	0	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	G	12	1.169	TRUE	TRUE	0	0	TRUE	1	0	0	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	H	1	1.2055	TRUE	TRUE	0.1	24.885939444214017	TRUE	1	24.885939444214017	192.95316633497032	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	H	2	0.0812	TRUE	TRUE	0.1	369.45812807881777	FALSE	0.9473333333333332	350	480.18781493357767	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.95	transfer_volume_fail
receiver	H	3	0.03829999999999999	TRUE	TRUE	0.1	783.2898172323762	FALSE	0.4468333333333332	350	433.52024922118375	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.45	transfer_volume_fail
receiver	H	4	0.0269	TRUE	TRUE	0.1	1115.2416356877322	FALSE	0.31383333333333335	350	403.1620553359684	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.31	transfer_volume_fail
receiver	H	5	0.0203	TRUE	TRUE	0.1	1477.832512315271	FALSE	0.2368333333333333	350	387.2965879265092	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.24	transfer_volume_fail
receiver	H	6	0.01279999999999999	FALSE	TRUE	0.1	2343.750000000002	FALSE	0.1493333333333332	350	373.3211868818324	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.15	limit_fail
receiver	H	7	0.00639999999999999	FALSE	TRUE	0.1	4687.500000000007	FALSE	0.07466666666666655	350	361.5167095115681	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.07	limit_fail
receiver	H	8	0.00299999999999999	FALSE	TRUE	0.1	10000.000000000033	FALSE	0.034999999999999885	350	355.4432348367029	TRUE	1	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0.03	limit_fail
receiver	H	9	8.99999999999998e-4	FALSE	TRUE	0.1	33333.33333333341	FALSE	0.010499999999999976	350	351.5845070422535	TRUE	1	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0.01	limit_fail
receiver	H	10	0.00819999999999999	FALSE	TRUE	0.1	3658.536585365858	FALSE	0.09566666666666655	350	366.9221698113207	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.1	limit_fail
receiver	H	11	1.0212	TRUE	TRUE	0	0	TRUE	1	0	0	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	H	12	1.2402	TRUE	TRUE	0	0	TRUE	1	0	0	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
