strain	row_ID	col_ID	OD	limit_check	format_check	target_OD
receiver	E	1	0.8573999999999999	TRUE	TRUE	0.25
receiver	E	2	0.7154999999999999	TRUE	TRUE	0.25
receiver	E	3	0.821	TRUE	TRUE	0.25
receiver	E	4	0.7834	TRUE	TRUE	0.25
receiver	E	5	0.8379	TRUE	TRUE	0.25
receiver	E	6	0.25320000000000004	TRUE	TRUE	0.25
receiver	E	7	0.8183999999999999	TRUE	TRUE	0.25
receiver	E	8	0.7566999999999999	TRUE	TRUE	0.25
receiver	E	9	0.9085	TRUE	TRUE	0.25
receiver	E	10	0.8218	TRUE	TRUE	0.25
receiver	E	11	0.881	TRUE	TRUE	0
receiver	E	12	0.8278	TRUE	TRUE	0
receiver	F	1	0.8248	TRUE	TRUE	0.25
receiver	F	2	0.8066	TRUE	TRUE	0.25
receiver	F	3	1.085	FALSE	TRUE	0.25
receiver	F	4	0.8082999999999999	TRUE	TRUE	0.25
receiver	F	5	0.7666999999999999	TRUE	TRUE	0.25
receiver	F	6	0.28400000000000003	TRUE	TRUE	0.25
receiver	F	7	0.7930999999999999	TRUE	TRUE	0.25
receiver	F	8	0.7424	TRUE	TRUE	0.25
receiver	F	9	0.7795	TRUE	TRUE	0.25
receiver	F	10	0.7977	TRUE	TRUE	0.25
receiver	F	11	0.6939	TRUE	TRUE	0
receiver	F	12	0.9063	TRUE	TRUE	0
receiver	G	1	0.857	TRUE	TRUE	0.25
receiver	G	2	0.8314999999999999	TRUE	TRUE	0.25
receiver	G	3	0.9564	TRUE	TRUE	0.25
receiver	G	4	0.9050999999999999	TRUE	TRUE	0.25
receiver	G	5	1.0293	FALSE	TRUE	0.25
receiver	G	6	0.7702	TRUE	TRUE	0.25
receiver	G	7	0.8583	TRUE	TRUE	0.25
receiver	G	8	0.7158	TRUE	TRUE	0.25
receiver	G	9	0.7686999999999999	TRUE	TRUE	0.25
receiver	G	10	0.8132999999999999	TRUE	TRUE	0.25
receiver	G	11	0.764	TRUE	TRUE	0
receiver	G	12	0.9857999999999999	TRUE	TRUE	0
receiver	H	1	1.169	FALSE	TRUE	0.25
receiver	H	2	0.9806	TRUE	TRUE	0.25
receiver	H	3	1.1660000000000001	FALSE	TRUE	0.25
receiver	H	4	1.1384	FALSE	TRUE	0.25
receiver	H	5	0.8921	TRUE	TRUE	0.25
receiver	H	6	0.729	TRUE	TRUE	0.25
receiver	H	7	0.7122999999999999	TRUE	TRUE	0.25
receiver	H	8	0.6818	TRUE	TRUE	0.25
receiver	H	9	0.7406999999999999	TRUE	TRUE	0.25
receiver	H	10	0.7515	TRUE	TRUE	0.25
receiver	H	11	1.1613	FALSE	TRUE	0
receiver	H	12	1.1339000000000001	FALSE	TRUE	0
