strain	row_ID	col_ID	OD	limit_check	format_check	target_OD	transfer_volume_required	transfer_max_volume_check	correction_factor_volume	transfer_volume	sum_of_volumes	total_volume_check	total_volume_correction_factor	mimimum_transfer_volume_check	total_volume_fail	mimimum_transfer_volume_fail	format_fail	limit_fail	transfer_volume_fail	correction_factor_combined	error_type
receiver	B	11	0.9667	TRUE	TRUE	0	0	FALSE	0.7303333333333332	0	350	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.73	transfer_volume_fail
receiver	B	12	0.8931	TRUE	TRUE	0	0	FALSE	0.8849166666666667	0	350	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.88	transfer_volume_fail
receiver	C	1	0.6932999999999999	TRUE	TRUE	0.2222222222222222	96.15846915717101	FALSE	0.3019333333333333	29.03344712085516	379.03344712085516	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.3	transfer_volume_fail
receiver	C	2	0.6033	TRUE	TRUE	0.2222222222222222	110.50334272611745	FALSE	0.5394666666666666	59.61286995598282	409.61286995598283	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.54	transfer_volume_fail
receiver	C	3	0.7634	TRUE	TRUE	0.2222222222222222	87.32861758798357	TRUE	1	87.32861758798357	413.98366985279193	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	C	4	0.7515	TRUE	TRUE	0.2222222222222222	88.71146595697493	TRUE	1	88.71146595697493	234.39911164462063	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	C	5	0.7978	TRUE	TRUE	0.2222222222222222	83.56313194618534	TRUE	1	83.56313194618534	145.89690854193003	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	C	6	0.0771	TRUE	TRUE	0.2222222222222222	864.6779074794638	FALSE	0.2986666666666667	258.25046836719986	608.2504683671999	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.3	transfer_volume_fail
receiver	C	7	0.0945	TRUE	TRUE	0.2222222222222222	705.4673721340387	FALSE	0.4961250000000001	350	637.7755220417635	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.5	transfer_volume_fail
receiver	C	8	0.0794	TRUE	TRUE	0.2222222222222222	839.6305625524768	FALSE	0.41685000000000005	350	471.93350234009364	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.42	transfer_volume_fail
receiver	C	9	0.0844	TRUE	TRUE	0.2222222222222222	789.8894154818324	FALSE	0.44310000000000005	350	414.55419580419584	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.44	transfer_volume_fail
receiver	C	10	0.0918	TRUE	TRUE	0.2222222222222222	726.2164124909222	FALSE	0.4819500000000001	350	387.8415515075377	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.48	transfer_volume_fail
receiver	C	11	0.8473999999999999	TRUE	TRUE	0.5	177.01203681850367	TRUE	1	177.01203681850367	177.01203681850367	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	C	12	0.9072	TRUE	TRUE	0.5	165.34391534391534	TRUE	1	165.34391534391534	165.34391534391534	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	D	1	0.6678999999999999	TRUE	TRUE	0.14814814814814814	66.54356107867113	FALSE	0.24663333333333334	16.411860280702925	366.4118602807029	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.25	transfer_volume_fail
receiver	D	2	0.7318	TRUE	TRUE	0.14814814814814814	60.73304788800826	FALSE	0.5138	31.204640004858646	381.2046400048587	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.51	transfer_volume_fail
receiver	D	3	0.7311	TRUE	TRUE	0.14814814814814814	60.79119743461147	TRUE	1	60.79119743461147	361.0313895883345	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	D	4	0.7298	TRUE	TRUE	0.14814814814814814	60.89948539934837	TRUE	1	60.89948539934837	204.68782895763061	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	D	5	0.7915	TRUE	TRUE	0.14814814814814814	56.15217238716923	TRUE	1	56.15217238716923	123.74409740519374	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	D	6	0.05389999999999999	TRUE	TRUE	0.14814814814814814	824.5722531436818	FALSE	0.26926666666666665	222.02982202982204	572.029822029822	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.27	transfer_volume_fail
receiver	D	7	0.06109999999999999	TRUE	TRUE	0.14814814814814814	727.4049827241317	FALSE	0.48116249999999994	350	605.0331272084806	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.48	transfer_volume_fail
receiver	D	8	0.0784	TRUE	TRUE	0.14814814814814814	566.8934240362812	FALSE	0.6174	350	516.9250180245133	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.62	transfer_volume_fail
receiver	D	9	0.0915	TRUE	TRUE	0.14814814814814814	485.7316332726169	FALSE	0.7205625	350	456.13155439905734	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.72	transfer_volume_fail
receiver	D	10	0.0973	TRUE	TRUE	0.14814814814814814	456.77743519470135	FALSE	0.7662375	350	407.5138235588471	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.77	transfer_volume_fail
receiver	D	11	0.8609	TRUE	TRUE	0.5	174.2362643744918	TRUE	1	174.2362643744918	174.2362643744918	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	D	12	0.8595999999999999	TRUE	TRUE	0.5	174.49976733364358	TRUE	1	174.49976733364358	174.49976733364358	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	E	1	0.7497999999999999	TRUE	TRUE	0.09876543209876544	39.51671062900725	FALSE	0.3180333333333333	12.567631203711937	362.5676312037119	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.32	transfer_volume_fail
receiver	E	2	0.6694	TRUE	TRUE	0.09876543209876544	44.26296628268544	FALSE	0.5553333333333332	24.580700608984642	374.58070060898467	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.56	transfer_volume_fail
receiver	E	3	0.7411	TRUE	TRUE	0.09876543209876544	39.98060940443885	TRUE	1	39.98060940443885	345.85336633755463	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	E	4	0.7259	TRUE	TRUE	0.09876543209876544	40.817784308623274	TRUE	1	40.817784308623274	168.8041324314902	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	E	5	0.7949999999999999	TRUE	TRUE	0.09876543209876544	37.26997437689263	TRUE	1	37.26997437689263	96.75601498602968	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	E	6	0.05229999999999999	TRUE	TRUE	0.09876543209876544	566.5321152892856	FALSE	0.3168666666666667	179.51514293133164	529.5151429313316	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.32	transfer_volume_fail
receiver	E	7	0.06059999999999999	TRUE	TRUE	0.09876543209876544	488.9377826671558	FALSE	0.7093333333333334	346.8198671719025	696.8198671719025	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.71	transfer_volume_fail
receiver	E	8	0.08199999999999999	TRUE	TRUE	0.09876543209876544	361.33694670280045	FALSE	0.9686249999999997	350	600.6793478260869	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.97	transfer_volume_fail
receiver	E	9	0.0809	TRUE	TRUE	0.09876543209876544	366.25005722657147	FALSE	0.9556312499999999	350	471.56096294097694	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.96	transfer_volume_fail
receiver	E	10	0.0928	TRUE	TRUE	0.09876543209876544	319.2848020434228	TRUE	1	319.2848020434228	387.3675907144468	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	E	11	0.814	TRUE	TRUE	0	0	TRUE	1	0	0	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	E	12	0.7743	TRUE	TRUE	0	0	TRUE	1	0	0	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	F	1	0.6062	TRUE	TRUE	0.06584362139917695	32.58509802004798	FALSE	0.33646666666666664	10.963799313812142	360.96379931381216	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.34	transfer_volume_fail
receiver	F	2	0.719	TRUE	TRUE	0.06584362139917695	27.472999192980648	FALSE	0.7191333333333333	19.75674948631215	369.7567494863122	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.72	transfer_volume_fail
receiver	F	3	0.758	TRUE	TRUE	0.06584362139917695	26.05948076484576	TRUE	1	26.05948076484576	310.1503898557549	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	F	4	0.83	TRUE	TRUE	0.06584362139917695	23.798899300907333	TRUE	1	23.798899300907333	165.84435384636188	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	F	5	0.7653	TRUE	TRUE	0.06584362139917695	25.81090607572597	TRUE	1	25.81090607572597	81.48192745339819	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	F	6	0.0771	TRUE	TRUE	0.06584362139917695	256.20086147539666	FALSE	0.2942333333333333	75.38283347477753	425.3828334747775	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.29	transfer_volume_fail
receiver	F	7	0.0965	TRUE	TRUE	0.06584362139917695	204.69519605961747	FALSE	0.7765333333333333	158.95264291349494	508.95264291349497	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.78	transfer_volume_fail
receiver	F	8	0.0885	TRUE	TRUE	0.06584362139917695	223.1987166073795	TRUE	1	223.1987166073795	479.5213413510569	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	F	9	0.0789	TRUE	TRUE	0.06584362139917695	250.3559749018135	TRUE	1	250.3559749018135	363.58061258297295	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	F	10	0.0969	TRUE	TRUE	0.06584362139917695	203.85022105008343	TRUE	1	203.85022105008343	259.5212424277556	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	F	11	0.9152	TRUE	TRUE	0	0	TRUE	1	0	0	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	F	12	1.01	TRUE	TRUE	0	0	TRUE	1	0	0	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	G	1	0.8333999999999999	TRUE	TRUE	0.0438957475994513	15.801205039399317	FALSE	0.35046666666666665	5.5377956594748134	355.5377956594748	TRUE	1	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	0.35	mimimum_transfer_volume_fail
receiver	G	2	0.8989999999999999	TRUE	TRUE	0.0438957475994513	14.648191634967064	FALSE	0.7769999999999999	11.381644900369407	361.3816449003694	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.78	transfer_volume_fail
receiver	G	3	0.6417999999999999	TRUE	TRUE	0.0438957475994513	20.518423620809273	TRUE	1	20.518423620809273	291.47218084624285	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	G	4	0.9114	TRUE	TRUE	0.0438957475994513	14.448896510681797	TRUE	1	14.448896510681797	139.61578569626258	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	G	5	0.8688	TRUE	TRUE	0.0438957475994513	15.15737140865031	TRUE	1	15.15737140865031	72.60222434982678	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	G	6	0.0801	TRUE	TRUE	0.0438957475994513	164.40354906161534	FALSE	0.33133333333333326	54.4723759224152	404.4723759224152	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.33	transfer_volume_fail
receiver	G	7	0.08959999999999999	TRUE	TRUE	0.0438957475994513	146.97236919459144	FALSE	0.7728	113.58024691358027	463.58024691358025	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.77	transfer_volume_fail
receiver	G	8	0.15059999999999998	TRUE	TRUE	0.0438957475994513	87.44172828575957	TRUE	1	87.44172828575957	306.355913924989	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	G	9	0.0827	TRUE	TRUE	0.0438957475994513	159.23487641880763	TRUE	1	159.23487641880763	268.88399922582516	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	G	10	0.0887	TRUE	TRUE	0.0438957475994513	148.4636333690574	TRUE	1	148.4636333690574	202.87454457045033	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	G	11	0.9906	TRUE	TRUE	0	0	TRUE	1	0	0	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	G	12	1.0385	TRUE	TRUE	0	0	TRUE	1	0	0	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	H	1	1.0057	TRUE	TRUE	0.02926383173296753	8.729391985572496	FALSE	0.3131333333333334	2.733463610415601	352.7334636104156	TRUE	1	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	0.31	mimimum_transfer_volume_fail
receiver	H	2	0.9653	TRUE	TRUE	0.02926383173296753	9.094736889972298	FALSE	0.5917333333333333	5.381658975692941	355.3816589756929	TRUE	1	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	0.59	mimimum_transfer_volume_fail
receiver	H	3	0.2236	TRUE	TRUE	0.02926383173296753	39.26274382777397	TRUE	1	39.26274382777397	337.5920994363659	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	H	4	1.1242	TRUE	TRUE	0.02926383173296753	7.809241700667371	TRUE	1	7.809241700667371	144.17287806430375	TRUE	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	1	mimimum_transfer_volume_fail
receiver	H	5	1.1207	TRUE	TRUE	0.02926383173296753	7.833630338083572	TRUE	1	7.833630338083572	71.52248903373574	TRUE	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	1	mimimum_transfer_volume_fail
receiver	H	6	0.1227	TRUE	TRUE	0.02926383173296753	71.54971083855142	FALSE	0.33599999999999997	24.040702841753273	374.0407028417533	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.34	transfer_volume_fail
receiver	H	7	0.0827	TRUE	TRUE	0.02926383173296753	106.15658427920508	FALSE	0.6482	68.81069792978073	418.81069792978076	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.65	transfer_volume_fail
receiver	H	8	0.1419	TRUE	TRUE	0.02926383173296753	61.86856603164383	TRUE	1	61.86856603164383	362.1087581853668	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	H	9	0.0794	TRUE	TRUE	0.02926383173296753	110.56863375176648	TRUE	1	110.56863375176648	264.13128731442004	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	H	10	0.11079999999999998	TRUE	TRUE	0.02926383173296753	79.2342014430529	TRUE	1	79.2342014430529	160.96916221027175	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	H	11	1.2171	TRUE	TRUE	0	0	TRUE	1	0	0	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
receiver	H	12	1.2374	TRUE	TRUE	0	0	TRUE	1	0	0	TRUE	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	correct
